"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.472377636E1,-8.709251881E-3,4.929701239E-2,2.302742004E-2
5.473393871E1,-2.084271610E-2,4.872532189E-2,6.245613098E-3
5.474410107E1,-2.991573513E-2,5.121898651E-2,6.249427795E-3
5.475426342E1,-2.603489161E-2,5.019630492E-2,-4.102325439E-2
5.476442577E1,-1.201383770E-2,5.999523401E-2,-1.039724350E-1
5.477458813E1,-1.491554081E-2,4.308091104E-2,-1.302776337E-1
5.478475048E1,-2.336394787E-2,1.646886766E-2,-9.698486328E-2
5.479494335E1,-1.590032876E-2,1.520368457E-2,-1.699066162E-2
5.480510570E1,-8.969500661E-3,1.871712506E-2,5.696678162E-2
5.481526806E1,2.423062921E-3,1.874203980E-2,7.047843933E-2
5.482543041E1,-3.778189421E-4,3.644818068E-2,3.890132904E-2
5.483559277E1,-8.589178324E-4,2.673113346E-2,-1.106643677E-2
5.484575512E1,-1.601351798E-2,2.595952153E-2,-4.831027985E-2
5.485591747E1,-2.207745612E-2,2.946457267E-2,-3.293323517E-2
5.486607983E1,-2.379062772E-2,3.451853991E-2,8.138656616E-3
5.487624218E1,-1.824939251E-2,3.826487064E-2,4.367828369E-2
5.488640453E1,-7.691219449E-3,3.816172481E-2,5.498886108E-2
5.489656689E1,7.857069373E-3,1.552847028E-2,5.194568634E-2
5.490672924E1,-4.978924990E-4,1.629441977E-3,3.474712372E-2
5.491692211E1,-1.724481583E-3,3.556400537E-3,1.309394836E-2
5.492708446E1,-1.960602403E-2,1.417300105E-2,-2.480888367E-2
5.493724682E1,-2.288351953E-2,1.708066463E-2,-2.887821198E-2
5.494740917E1,-3.340207040E-2,7.461339235E-3,2.379608154E-2
5.495757153E1,-5.837455392E-2,8.264839649E-3,9.199905396E-2
5.496773388E1,-5.274422467E-2,3.514420986E-2,3.108787537E-2
5.497789623E1,-1.867550611E-2,2.227154374E-2,-1.705160141E-1
5.498805859E1,2.557061613E-2,2.907493711E-2,-2.999162674E-1
5.499822094E1,5.331330001E-2,1.377508044E-2,-2.403106689E-1
5.500838329E1,1.587603986E-2,-2.203342319E-2,1.451396942E-2
5.501854565E1,-5.992200971E-2,-3.324350715E-2,2.433061600E-1
5.502873852E1,-7.978850603E-2,-2.211651206E-2,1.323833466E-1
5.503890087E1,-2.198776603E-2,4.313719273E-2,-1.064615250E-1
5.504906323E1,7.860645652E-3,8.182919025E-2,-2.039384842E-1
5.505922558E1,-1.768426597E-2,1.180559099E-1,-7.988071442E-2
5.506938793E1,-5.673050880E-2,1.372274458E-1,1.128635406E-1
5.507955028E1,-7.807818055E-2,1.309837401E-1,1.817464828E-1
5.508971264E1,-4.707799852E-2,9.184148908E-2,1.170616150E-1
5.509987499E1,4.954189062E-4,5.353462696E-2,-1.020622253E-2
5.511003735E1,2.143247426E-2,5.436152220E-3,-1.305437088E-1
5.512019970E1,2.779680490E-2,-1.621341705E-2,-1.920804977E-1
5.513036205E1,1.110334694E-2,-4.247599840E-2,-1.412868500E-1
5.514052441E1,-3.224377334E-2,-2.692842484E-2,-3.225994110E-2
5.515071728E1,-6.407712400E-2,6.837666035E-3,8.670234680E-2
5.516087963E1,-6.914003193E-2,6.649854779E-2,1.326999664E-1
5.517104198E1,-3.940588236E-2,1.065137982E-1,1.092796326E-1
5.518120434E1,-2.549566329E-2,1.276516020E-1,6.737327576E-2
5.519136669E1,2.230107784E-3,1.148149371E-1,2.839756012E-2
5.520152904E1,1.335436106E-2,7.626429200E-2,4.373550415E-3
5.521169140E1,1.314485073E-2,4.593884945E-2,-1.690292358E-2
5.522185375E1,1.521289349E-3,1.695203781E-2,-1.179218292E-2
5.523201611E1,-2.535834908E-3,-1.770585775E-3,-4.349708557E-3
5.524217846E1,-1.593890786E-2,3.360360861E-3,-6.497383118E-3
5.525237133E1,1.754045486E-3,2.218496799E-2,-3.464317322E-2
5.526253368E1,6.855547428E-3,2.568551898E-2,1.106452942E-2
5.527269604E1,-3.857706487E-2,8.585482836E-3,1.361684799E-1
5.528285839E1,-4.767206311E-2,2.249404788E-2,9.103584290E-2
5.529302074E1,3.508880734E-3,1.791331172E-2,-1.210412979E-1
5.530318310E1,1.920248568E-2,3.266304731E-2,-2.064247131E-1
5.531334545E1,-2.473224699E-2,5.369585752E-2,-1.249523163E-1
5.532350781E1,-5.730400980E-2,5.919858813E-2,-1.888656616E-2
5.533367016E1,-6.636649370E-2,6.243321300E-2,7.590675354E-2
5.534383251E1,-4.442714155E-2,5.739846826E-2,1.288137436E-1
5.535399487E1,-2.481670678E-2,5.543372035E-2,1.123199463E-1
5.536415722E1,-2.770185471E-3,4.488697648E-2,5.587959290E-2
5.537435009E1,1.406091452E-2,3.862565756E-2,7.520675659E-3
5.538451244E1,9.245112538E-3,3.243479133E-2,1.583099365E-4
5.539467480E1,-9.651288390E-3,2.192574739E-2,-4.728317261E-3
5.540483715E1,-3.753550351E-2,2.617117763E-2,-1.665878296E-2
5.541499950E1,-3.152646124E-2,3.559449315E-2,-6.377506256E-2
5.542516186E1,-2.794963121E-2,4.529348016E-2,-7.457065582E-2
5.543532421E1,-2.480819821E-2,4.590415955E-2,-2.846050262E-2
5.544548656E1,-3.390018642E-2,3.954333067E-2,2.153015137E-2
5.545564892E1,-3.365080059E-2,4.419025779E-2,6.828498840E-2
5.546581127E1,-2.404324710E-2,2.865108848E-2,6.219196320E-2
5.547597362E1,-9.708598256E-3,4.300385714E-2,2.548599243E-2
5.548613598E1,-7.280275226E-3,5.918186903E-2,-1.997852325E-2
5.549629833E1,-2.353668213E-2,6.361395121E-2,-5.288982391E-2
5.550649120E1,-2.973376215E-2,5.702668428E-2,-7.099342346E-2
5.551665356E1,-2.856348455E-2,4.209522903E-2,-6.510543823E-2
5.552681591E1,-3.228206933E-2,3.765849769E-2,-2.623176575E-2
5.553697826E1,-2.916315198E-2,2.406132221E-2,-6.910324097E-3
5.554714062E1,-2.180556953E-2,1.265048981E-2,9.656906128E-3
5.555730297E1,-1.958031952E-2,1.962324977E-2,2.596092224E-2
5.556746532E1,-1.720570028E-2,2.551679313E-2,3.010463715E-2
5.557762768E1,-9.723782539E-3,3.490369022E-2,2.705669403E-2
5.558779003E1,-4.384830594E-3,5.469879508E-2,-6.690025330E-3
5.559795239E1,5.671948195E-3,5.919311941E-2,-4.225540161E-2
5.560814526E1,-1.988521218E-2,4.900081456E-2,-4.638099670E-2
5.561830761E1,-3.079649806E-2,4.124261439E-2,-4.102516174E-2
5.562846996E1,-2.301198244E-2,3.327219188E-2,-1.685333252E-2
5.563863232E1,-2.101175487E-2,1.755745709E-2,9.248733521E-3
5.564879467E1,-1.555396616E-2,3.124836087E-2,3.252506256E-2
5.565895702E1,-2.516104281E-2,3.355783224E-2,2.935028076E-2
5.566911938E1,-2.053157985E-2,4.126100987E-2,7.360935211E-2
5.567928173E1,-1.691266894E-3,4.983663559E-2,1.265459061E-1
5.568944408E1,-2.098859847E-2,6.180834770E-2,1.691703796E-1
5.569960644E1,-2.545601130E-2,9.382539988E-2,1.139822006E-1
5.570976879E1,-1.942691207E-2,1.043768972E-1,-6.538867950E-2
5.571993115E1,1.398609579E-2,1.011936069E-1,-2.108335495E-1
5.573009350E1,2.211822569E-2,9.051884711E-2,-2.000913620E-1
5.574028637E1,4.124939442E-3,6.307711452E-2,-1.399345398E-1
5.575044872E1,-4.004874825E-2,2.746781707E-2,-3.120231628E-2
5.576061108E1,-7.689194381E-2,2.040027454E-2,-3.089332581E-2
5.577077343E1,-3.057569265E-2,3.148216009E-2,-1.463108063E-1
5.578093578E1,4.023760557E-4,5.866263807E-2,-1.980495453E-1
5.579109814E1,-5.905911326E-3,8.545090258E-2,-6.458568573E-2
5.580126049E1,-6.150414050E-2,1.106448546E-1,1.254405975E-1
5.581142284E1,-8.654096723E-2,1.132853627E-1,2.176828384E-1
5.582158520E1,-5.619996786E-2,9.711945802E-2,1.760988235E-1
5.583174755E1,-1.325808465E-2,8.571159095E-2,8.318233490E-2
5.584190990E1,3.415137529E-3,4.447484389E-2,-4.590511322E-2
5.585210278E1,2.678948641E-2,1.023353729E-2,-1.231689453E-1
5.586226513E1,2.897423506E-2,-3.794737905E-2,-1.258001328E-1
5.587242748E1,6.506308913E-3,-5.480162799E-2,-6.696987152E-2
5.588258984E1,-2.832514048E-2,-4.625741765E-2,-1.142501831E-2
5.589275219E1,-5.001121759E-2,-2.498217486E-2,3.131866455E-2
5.590291454E1,-5.244791508E-2,3.235064447E-2,5.446338654E-2
5.591307690E1,-3.669837117E-2,7.309065014E-2,6.538581848E-2
5.592323925E1,-1.728416979E-2,1.143371612E-1,7.851505280E-2
5.593340160E1,-5.954697728E-3,1.280736625E-1,7.719707489E-2
5.594356396E1,-4.669681191E-3,1.198905334E-1,7.591247559E-2
5.595372631E1,-3.282770514E-3,1.021982208E-1,6.049060822E-2
5.596391918E1,-8.809193969E-3,7.343377173E-2,2.644824982E-2
5.597408154E1,-2.082292736E-2,3.425896913E-2,-1.403141022E-2
5.598424389E1,-3.915183246E-2,2.286997437E-2,-3.023052216E-2
5.599440624E1,-2.129131556E-2,1.075716317E-2,-5.330562592E-2
5.600456860E1,-2.697247267E-2,7.115662098E-3,-4.273319244E-2
5.601473095E1,-5.867306888E-2,1.384454966E-2,6.924629211E-2
5.602489330E1,-6.129264832E-2,2.038514614E-2,1.081733704E-1
5.603505566E1,-1.566801965E-2,4.754190147E-2,-4.734897614E-2
5.604521801E1,2.508424222E-2,7.015947998E-2,-2.117462158E-1
5.605538036E1,2.845987678E-3,7.582715154E-2,-1.961307526E-1
5.606554272E1,-3.292348981E-2,7.682912052E-2,-9.114265442E-2
5.607573559E1,-3.614741564E-2,6.232520938E-2,1.433563232E-2
5.608589794E1,-3.699690104E-2,6.217521429E-2,8.973121643E-2
5.609606030E1,-2.345158160E-2,6.077003479E-2,1.401996613E-1
5.610622265E1,1.348733902E-3,5.998843908E-2,1.449642181E-1
5.611638500E1,2.039378881E-2,5.047829449E-2,1.307382584E-1
5.612654736E1,1.970753074E-2,4.926969111E-2,1.049604416E-1
5.613670971E1,3.066267073E-2,4.255960882E-2,5.121326447E-2
5.614687206E1,2.272677422E-2,3.809064627E-2,-2.764701843E-2
5.615703442E1,-8.406326175E-3,3.449767828E-2,-9.334373474E-2
5.616719677E1,-4.106768966E-2,4.391279817E-2,-7.034206390E-2
5.617735912E1,-4.909060895E-2,4.689590633E-2,3.018665314E-2
5.618755199E1,-5.208395422E-2,3.776980937E-2,1.479835510E-1
5.619771435E1,-6.682655215E-2,3.731881082E-2,2.519340515E-1
5.620787670E1,-7.890626788E-2,3.080600500E-2,2.761135101E-1
5.621803906E1,-8.851443231E-2,5.422653258E-2,1.934862137E-1
5.622820141E1,-9.587270021E-2,8.266782761E-2,4.375934601E-2
5.623836376E1,-7.056893408E-2,9.694436193E-2,-1.247653961E-1
5.624852612E1,-5.569079518E-2,9.441688657E-2,-2.527580261E-1
5.625868847E1,-4.341651499E-2,7.608278096E-2,-3.101911545E-1
5.626885082E1,-5.447153747E-2,6.831938028E-2,-3.053216934E-1
5.627901318E1,-4.355804622E-2,7.676045597E-2,-2.793598175E-1
5.628917553E1,-2.349998057E-2,8.805829287E-2,-2.562990189E-1
5.629936840E1,1.726920903E-2,7.944078743E-2,-1.767826080E-1
5.630953075E1,5.802512169E-2,5.635772645E-2,-5.124378204E-2
5.631969311E1,8.022701740E-2,1.006606221E-2,7.933616638E-2
5.632985546E1,7.722131908E-2,-6.141006947E-3,1.439380646E-1
5.634001782E1,5.117236078E-2,-3.153569996E-3,1.484823227E-1
5.635018017E1,6.844893098E-3,1.199837029E-2,1.318063736E-1
5.636034252E1,-3.661061823E-2,5.849970877E-2,1.486110687E-1
5.637050488E1,-3.642559052E-2,9.898304194E-2,1.603899002E-1
5.638066723E1,-2.176871896E-2,1.198509261E-1,1.223011017E-1
5.639082958E1,-2.616494894E-4,9.679299593E-2,1.633071899E-2
5.640099194E1,1.092015207E-2,7.231248915E-2,-7.842540741E-2
5.641115429E1,2.576485276E-3,1.419521868E-2,-1.242933273E-1
5.642134716E1,-2.261207998E-2,-2.003036439E-2,-1.269130707E-1
5.643150951E1,-5.228494108E-2,-3.601004183E-2,-1.082277298E-1
5.644167187E1,-5.547824502E-2,-2.276648581E-2,-5.197715759E-2
5.645183422E1,-6.582941115E-2,1.611224562E-2,3.405380249E-2
5.646199657E1,-8.361160755E-2,5.087029189E-2,9.493541718E-2
5.647215893E1,-5.866143107E-2,8.855025470E-2,3.411579132E-2
5.648232128E1,-1.696722209E-2,8.994981647E-2,-9.165668488E-2
5.649248364E1,2.735124528E-2,7.836559415E-2,-1.326122284E-1
5.650264599E1,5.917163193E-2,5.449262261E-2,-1.588268280E-1
5.651280834E1,2.801685035E-2,1.138542593E-2,-1.750488281E-1
5.652297070E1,-2.298590541E-2,-2.956205606E-2,-1.201391220E-1
5.653313305E1,-2.903817594E-2,-2.675364912E-2,-1.609687805E-1
5.654329540E1,6.888628006E-3,-2.088569105E-3,-2.386875153E-1
5.655348827E1,1.997318864E-2,1.376026124E-2,-1.684322357E-1
5.656365063E1,-4.281774163E-2,6.060066074E-2,7.299995422E-2
5.657381298E1,-8.631710708E-2,1.149241179E-1,2.984466553E-1
5.658397533E1,-8.712710440E-2,1.463081986E-1,4.208383560E-1
5.659413769E1,-7.503953576E-2,1.448354721E-1,3.970146179E-1
5.660430004E1,-3.743022680E-2,1.163195968E-1,2.248544693E-1
5.661446240E1,9.153693914E-3,7.023537904E-2,7.240676880E-2
5.662462475E1,2.590554953E-2,6.481058896E-3,6.190013885E-2
5.663478710E1,2.750739455E-3,-5.964957178E-2,1.615715027E-2
5.664494946E1,-6.406234205E-2,-7.584692538E-2,-1.896190643E-2
5.665511181E1,-1.182549447E-1,-5.967666209E-2,-6.529903412E-2
5.666527416E1,-1.403880715E-1,-1.434244215E-2,-1.346607208E-1
5.667543652E1,-9.327679873E-2,4.038451612E-2,-2.219591141E-1
5.668559887E1,-7.588088512E-3,9.314209223E-2,-2.558822632E-1
5.669576122E1,4.910495877E-2,1.111413240E-1,-1.924142838E-1
5.670595409E1,7.658880949E-2,1.254182756E-1,-6.608009338E-2
5.671611645E1,7.281860709E-2,1.042426527E-1,7.930755615E-2
5.672627880E1,4.010781646E-2,7.767411321E-2,1.725788116E-1
5.673644116E1,-2.011626959E-3,4.487842321E-2,1.886920929E-1
5.674660351E1,-5.085974932E-2,2.711469680E-2,1.833229065E-1
5.675676586E1,-5.395099521E-2,8.055701852E-3,1.639318466E-1
5.676692822E1,-4.286968708E-2,2.678662539E-3,1.471652985E-1
5.677709057E1,-3.469803929E-2,3.071874380E-2,1.212244034E-1
5.678725292E1,-4.856505990E-2,6.176704168E-2,1.287317276E-1
5.679741528E1,-2.000164986E-2,7.976855338E-2,4.603958130E-2
5.680760815E1,2.424892783E-2,8.829206228E-2,-1.557960510E-1
5.681777050E1,5.026498437E-2,8.222417533E-2,-3.422536850E-1
5.682793285E1,1.259386539E-2,7.283598930E-2,-3.815526962E-1
5.683809521E1,-5.785161257E-2,6.751462072E-2,-2.974481583E-1
5.684825756E1,-1.150264144E-1,6.951396167E-2,-1.226329803E-1
5.685841991E1,-1.364727616E-1,1.186906099E-1,6.344509125E-2
5.686858227E1,-8.898532391E-2,1.830568463E-1,1.494665146E-1
5.687874462E1,4.853338003E-3,2.084577382E-1,1.041107178E-1
5.688890698E1,8.448031545E-2,1.667028964E-1,2.175807953E-2
5.689906933E1,1.024653614E-1,8.530808985E-2,-4.495429993E-2
5.690923168E1,8.130085468E-2,-2.727539092E-2,-5.862998962E-2
5.691942455E1,2.247890830E-2,-1.062095836E-1,-2.471160889E-2
5.692958691E1,-2.770604193E-2,-1.385390162E-1,2.996730804E-2
5.693974926E1,-4.085592926E-2,-1.015548483E-1,7.188606262E-2
5.694991161E1,-4.626195133E-2,-5.130335689E-2,8.715248108E-2
5.696007397E1,-3.953517973E-2,2.511180937E-3,8.789348602E-2
5.697023632E1,-3.041234612E-2,4.354673624E-2,6.977558136E-2
5.698039867E1,-2.823933959E-2,6.309445202E-2,1.111373901E-1
5.699056103E1,-4.195518792E-2,5.680584162E-2,1.729545593E-1
5.700072338E1,-3.562927246E-2,6.542524695E-2,1.934766769E-1
5.701088574E1,-2.596384287E-2,6.304056942E-2,1.167411804E-1
5.702104809E1,-1.565961540E-2,5.580919236E-2,2.009582520E-2
5.703121044E1,-2.387738228E-2,5.202684551E-2,-6.071186066E-2
5.704137280E1,-3.854885697E-2,6.448791176E-2,-1.117286682E-1
5.705156567E1,-1.695477962E-2,4.818895459E-2,-1.193532944E-1
5.706172802E1,6.869152188E-3,2.920614183E-2,-1.293039322E-1
5.707189037E1,-5.393803120E-3,9.697780013E-3,-1.744642258E-1
5.708205273E1,-2.710451186E-2,3.746628761E-3,-1.619920731E-1
5.709221508E1,-5.073107779E-2,3.417998552E-3,-5.514240265E-2
5.710237743E1,-5.465021729E-2,2.623218298E-2,6.637573242E-2
5.711253979E1,-4.615730047E-2,4.212438315E-2,1.550159454E-1
5.712270214E1,-4.171386361E-2,6.488912553E-2,1.547546387E-1
5.713286449E1,-1.984392107E-2,6.853000820E-2,1.380043030E-1
5.714302685E1,-1.419329643E-2,7.053804398E-2,1.333274841E-1
5.715318920E1,-1.535290480E-2,5.710800737E-2,9.077930450E-2
5.716335156E1,-1.873792708E-2,5.040588975E-2,-3.139305115E-2
5.717354443E1,-1.279553771E-2,4.451014102E-2,-1.347875595E-1
5.718370678E1,-9.711414576E-3,4.029820114E-2,-1.111488342E-1
5.719386913E1,-3.098689020E-2,3.725414723E-2,6.608963013E-3
5.720403149E1,-4.309244454E-2,4.608982056E-2,5.836296082E-2
5.721419384E1,-2.209514380E-2,4.941035807E-2,1.236152649E-2
5.722435619E1,1.783414185E-2,5.245283246E-2,-5.169868469E-2
5.723451855E1,3.622752428E-2,4.888607562E-2,-6.974029541E-2
5.724468090E1,3.041721880E-2,4.377248883E-2,-6.854534149E-2
5.725484325E1,5.539298058E-3,3.004171699E-2,-1.063919067E-2
5.726503612E1,-3.561823070E-2,3.134314716E-2,-4.368209839E-2
5.727519848E1,-4.077582061E-2,2.635440230E-2,-1.540517807E-1
5.728536083E1,-3.400436044E-2,4.664604366E-2,-1.654224396E-1
5.729552319E1,-2.089141309E-2,5.626756698E-2,-2.300453186E-2
5.730568554E1,-2.642151713E-2,5.905756354E-2,1.452054977E-1
5.731584789E1,-5.001085997E-2,6.742221117E-2,2.230815887E-1
5.732601025E1,-3.728641570E-2,8.508662134E-2,2.240457535E-1
5.733617260E1,-2.500966191E-2,6.624376029E-2,1.965751648E-1
5.734633495E1,2.909451723E-4,4.292717576E-2,8.682727814E-2
5.735649731E1,1.163396239E-2,1.440564543E-2,-3.993225098E-2
5.736665966E1,1.155559719E-2,1.055538654E-3,-1.196012497E-1
5.737682201E1,-2.277237177E-2,-8.276462555E-3,-9.391975403E-2
5.738698437E1,-5.596616864E-2,-4.100717604E-3,-3.553199768E-2
5.739717724E1,-9.813556075E-2,1.982590556E-2,2.909660339E-3
5.740733959E1,-9.757158160E-2,6.755020469E-2,1.946163177E-2
5.741750195E1,-6.676210463E-2,1.004968360E-1,1.441192627E-2
5.742766430E1,-2.999807894E-2,9.774971008E-2,2.331733704E-3
5.743782665E1,-3.558203578E-3,9.760888666E-2,4.744529724E-3
5.744798901E1,1.096798480E-2,7.165503502E-2,1.886367798E-2
5.745815136E1,1.976117492E-3,4.130989313E-2,3.030490875E-2
5.746831371E1,5.415976048E-4,3.261277080E-2,2.272891998E-2
5.747847607E1,-1.697598398E-2,2.386219054E-2,2.007198334E-2
5.748863842E1,-2.432276309E-2,2.186389267E-2,1.264572144E-2
5.749880077E1,-9.717628360E-3,2.855665982E-2,1.237678528E-2
5.750896313E1,-9.074643254E-3,4.135160148E-2,3.826999664E-2
5.751915600E1,-1.784585416E-2,3.659249097E-2,9.915161133E-2
5.752931835E1,-2.626720071E-2,3.097922355E-2,4.761409760E-2
5.753948070E1,1.460537314E-3,3.920976073E-2,-9.974670410E-2
5.754964306E1,1.029147208E-2,4.403622448E-2,-1.593341827E-1
5.755980541E1,-3.583841026E-2,5.354437977E-2,-1.257591248E-1
5.756996777E1,-6.351131201E-2,7.224777341E-2,-7.865047455E-2
5.758013012E1,-6.773807108E-2,8.036717772E-2,-1.340293884E-2
5.759029247E1,-4.112286866E-2,1.005839258E-1,3.409481049E-2
5.760048534E1,-1.740853488E-2,8.476917446E-2,4.537582397E-2
5.761064770E1,-6.670653820E-3,6.611387432E-2,6.837177277E-2
5.762081005E1,-3.035108745E-2,2.771784365E-2,1.169681549E-1
5.763097240E1,-1.859864593E-2,2.810969949E-3,1.386356354E-1
5.764113476E1,-1.608489454E-2,-6.774179637E-3,1.268663406E-1
5.765129711E1,-1.277314126E-2,-5.682379007E-3,1.034507751E-1
5.766145946E1,-1.357840002E-2,8.748851717E-3,4.025554657E-2
5.767162182E1,-1.640474796E-2,3.727701306E-2,-3.610134125E-2
5.768178417E1,-2.154514194E-2,6.165037304E-2,-1.016340256E-1
5.769194653E1,-1.478330791E-2,8.514274657E-2,-1.306123734E-1
5.770210888E1,-1.056326926E-2,8.928510547E-2,-1.212873459E-1
5.771230175E1,-1.941338181E-3,7.658859342E-2,-8.605766296E-2
5.772246410E1,8.548632264E-3,6.827098131E-2,-3.484535217E-2
5.773262646E1,-1.473763585E-2,5.165336281E-2,-2.001762390E-2
5.774278881E1,-3.087539971E-2,5.218331516E-2,-4.329395294E-2
5.775295116E1,-2.784578502E-2,5.096584558E-2,-5.662536621E-2
5.776311352E1,-3.864321113E-2,3.587053716E-2,-3.183174133E-2
5.777327587E1,-4.412560165E-2,2.096082270E-2,1.385307312E-2
5.778343823E1,-3.294837475E-2,2.412018180E-2,8.237361908E-2
5.779360058E1,-2.686046064E-2,1.619906723E-2,1.213531494E-1
5.780376293E1,-1.883266866E-2,3.231085837E-2,1.170368195E-1
5.781392528E1,-8.603528142E-3,4.633840919E-2,8.199119568E-2
5.782408764E1,-6.842166185E-4,4.468713701E-2,2.156829834E-2
5.783424999E1,-9.085044265E-3,5.698682368E-2,-3.078079224E-2
5.784441235E1,-1.250317693E-2,5.296072364E-2,-6.797409058E-2
5.785460522E1,-1.578007638E-2,4.295468330E-2,-7.381343842E-2
5.786476757E1,-9.700909257E-3,3.671550751E-2,-5.126094818E-2
5.787492992E1,-6.287515163E-3,3.856535256E-2,-2.669429779E-2
5.788509228E1,-1.024346054E-2,3.370122612E-2,1.406097412E-2
5.789525463E1,-5.031347275E-3,1.953971386E-2,3.049755096E-2
5.790541698E1,-1.688019931E-2,2.888581157E-2,3.003406525E-2
5.791557934E1,-2.631685138E-2,5.187346041E-2,1.234054565E-3
5.792574169E1,-3.091913462E-2,4.110898077E-2,3.713607788E-3
5.793590404E1,-3.784160316E-2,3.001318872E-2,6.055450439E-2
5.794606640E1,-4.484541714E-2,3.718370199E-2,1.210603714E-1
5.795622875E1,-3.577716649E-2,5.000948906E-2,1.117944717E-1
5.796642162E1,-1.054038107E-2,5.957028270E-2,-7.702827454E-2
5.797658398E1,3.668263555E-2,7.532681525E-2,-2.836666107E-1
5.798674633E1,5.345661938E-2,6.577394903E-2,-3.093004227E-1
5.799690868E1,1.340399683E-2,3.178648651E-2,-1.500558853E-1
5.800707104E1,-4.290139675E-2,3.037795424E-3,7.257843018E-2
5.801723339E1,-8.922369778E-2,8.452534676E-4,9.979057312E-2
5.802739574E1,-5.441372097E-2,4.063749313E-2,-5.290603638E-2
5.803755810E1,-1.299020648E-2,5.416199565E-2,-1.223897934E-1
5.804772045E1,-8.357733488E-3,7.827273011E-2,5.524635315E-3
5.805788281E1,-4.764996469E-2,8.807379007E-2,2.351455688E-1
5.806807568E1,-6.817860901E-2,9.898945689E-2,3.236169815E-1
5.807823803E1,-7.369972765E-2,1.122201681E-1,2.071971893E-1
5.808840038E1,-4.291915894E-2,1.072769165E-1,6.895065308E-4
5.809856274E1,-8.108496666E-3,7.256618142E-2,-1.857872009E-1
5.810872509E1,1.156778634E-2,2.458685637E-2,-3.146524429E-1
5.811888744E1,1.007823646E-2,-9.451061487E-3,-3.253021240E-1
5.812904980E1,3.086879849E-3,-4.226464033E-2,-2.174148560E-1
5.813921215E1,-3.246246278E-2,-4.709404707E-2,-5.210685730E-2
5.814937450E1,-5.461353064E-2,-2.436250448E-2,1.151800156E-1
5.815953686E1,-6.257213652E-2,1.605212688E-2,2.748470306E-1
5.816969921E1,-4.802648723E-2,6.261086464E-2,3.487749100E-1
5.817986156E1,-2.050279081E-2,8.639588952E-2,2.934827805E-1
5.819005444E1,-3.275513649E-3,8.418163657E-2,1.515340805E-1
5.820021679E1,1.620081067E-2,8.028748631E-2,1.211166382E-4
5.821037914E1,2.612902224E-2,7.002568245E-2,-1.133136749E-1
5.822054150E1,3.863905370E-2,4.815551639E-2,-1.703262329E-1
5.823070385E1,1.340533793E-2,2.012947202E-2,-1.458196640E-1
5.824086620E1,3.378838301E-4,1.845180988E-3,-7.440185547E-2
5.825102856E1,-8.387789130E-3,-1.178711653E-3,4.793834686E-2
5.826119091E1,-4.650679231E-2,-1.213154197E-2,2.412443161E-1
5.827135326E1,-6.063684821E-2,-4.649341106E-3,1.378145218E-1
5.828151562E1,-2.627304196E-2,1.485776901E-2,-1.031227112E-1
5.829167797E1,3.990292549E-3,2.723360062E-2,-2.192182541E-1
5.830184032E1,-1.585137844E-2,4.606866837E-2,-1.418323517E-1
5.831200268E1,-4.619684815E-2,6.377786398E-2,-9.083747864E-3
5.832216503E1,-6.062012911E-2,7.418280840E-2,1.024580002E-1
5.833232739E1,-3.958562016E-2,7.123619318E-2,1.268730164E-1
5.834252026E1,-9.187459946E-3,6.204348803E-2,7.997798920E-2
5.835268261E1,3.910273314E-3,5.900257826E-2,1.732635498E-2
5.836284496E1,6.787136197E-3,4.186826944E-2,-4.083633423E-3
5.837300732E1,2.038329840E-3,3.474086523E-2,8.029937744E-4
5.838316967E1,-1.683913171E-2,2.109920979E-2,3.294944763E-3
5.839333202E1,-3.966343403E-2,2.677315474E-2,-1.315498352E-2
5.840349438E1,-3.301055729E-2,3.743338585E-2,-5.056667328E-2
